"Turbine_ID","X.coordinate","Y.coordinate","Site.Name","No..of.Turbines","Turbine.Capacity..MW.","Capacity","Status.Summary","Ref_ID","Record.Last.Updated..dd.mm.yyyy.","County","Region","Country","Planning.Application.Submitted","Under.Construction","Operational","Size","year","yearCategory","Planning_Status_Summary","NearestTurbineBuilt","NearestTurbinePlanned","NearestTurbineRejected","lon","lat","Airports","AONB","ARoads","BRoads","HCoast","HVpowerline","MilitarySites","MinRoads","Motorways","NationalParks","NNR","Powerlines","PrimaryRoads","Railway","RAMSAR","SACS","SPA","SSSI","UrbanLarge","UrbanRegions","UrbanSmall","Slope","UKElevation","WindSpeed45","CensusMerged","AgeTotal","AgeMean","AgeMedian","QualTotal","QualLevel4","QualPercL4","SocGrdTot","SocGrdAB","TenureTotal","TenureOwned","PercOwn","Year","Authority","Code","Type","Council_si","Con","Lab","LD","Other","SNP_PC","Control","Majority","Con_share","Lab_share","LD_share","Oth_share","SNP_PC_sha"
"L_0546",355355,464289,"Claughton Moor Community Wind Farm",20,2.5,50,"Refused/Abandoned","3475","07/04/2011","Lancashire","North West","England","02/11/2009",NA,NA,"Large",2009,"Before 2010",0,4.8,4.8,13.6,-2.68375285242562,54.0725851063817,15.013,0,7.257,4.134,76.111,4.244,5.869,0.232,5.678,14.716,12.878,4.244,1.095,7.97,8.543,2.721,3.087,1.509,5.837,0.875,0.875,7.80305337905884,114,6,"E01025132",1488,45.1,48,1264,522,41,413,36.3,590,474,80,2009,"Lancaster",2307,1,60,11,13,5,31,NA,"NOC",31,18.3333333333333,21.6666666666667,8.33333333333333,51.6666666666667,NA
"L_0547",298208,652533,"Crofthill Wind Farm",5,3.4,17,"Refused/Abandoned","4314","05/12/2014","Strathclyde","Scotland","Scotland","21/10/2013",NA,NA,"Large",2013,"2010 Onwards",0,18.2,4.7,4.7,-3.62349466568126,55.7554155095668,25.028,19.436,3.88,2.456,99.741,1.386,18.948,0.265,13.124,59.325,10.611,1.386,5.893,0.965,12.94,1.895,12.938,1.895,8.913,1.833,1.833,0,229,7,"S01005843",637,40.5,44,520,143,28,431,23,256,218,85,2013,"South Lanarkshire",8027,12,67,3,34,1,2,27,"Lab",34,4.47761194029851,50.7462686567164,1.49253731343284,2.98507462686567,40.2985074626866
"L_0548",372388,420215,"Hoddlesden Moss",3,0.8,2.4,"Refused/Abandoned","4702","28/05/2015","Lancashire","North West","England","17/10/2014",NA,NA,"Large",2014,"2010 Onwards",0,2,2,21.7,-2.41948101574371,53.6776641947246,22.686,15.362,5.588,3.073,119.337,0.312,10.998,0.376,5.094,30.835,26.876,0.312,2.022,0.804,26.875,18.62,19.305,5.505,1.924,1.778,1.778,5.38881874084473,292,8,"E01032485",1766,41.3,45,1447,664,46,559,43.6,719,625,87,2014,"Blackburn with Darwen",2321,11,64,12,48,4,0,NA,"Lab",33,18.75,75,6.25,0,NA
"L_0549",278764,58138,"Totnes Community Wind Farm",2,2.3,4.6,"Refused/Abandoned","3779","05/04/2013","Devon","South West","England","14/08/2012",NA,NA,"Large",2012,"2010 Onwards",0,1.2,1.2,3.6,-3.70758119119285,50.4105665397789,36.474,2.287,0.076,6.968,10.371,3.96,10.278,0.086,32.91,7.125,12.512,3.96,3.028,2.497,27.534,6.132,27.534,6.133,1.999,0.64,0.64,3.31507182121277,125,7,"E01020143",2217,43.6,47,1855,806,43,669,31.5,933,650,70,2012,"South Hams",1106,1,40,30,1,5,4,NA,"Con",21,75,2.5,12.5,10,NA
"L_0550",311269,755467,"Ardlebank Farm Wind Cluster",3,0.8,2.4,"Refused/Abandoned","3822","03/07/2013","Tayside","Scotland","Scotland","05/09/2011",NA,NA,"Large",2011,"2010 Onwards",0,4.5,0,0,-3.44996237053327,56.682494665056,35.994,9.204,0.992,3.716,130.771,12.369,34.125,2.825,32.821,8.331,23.209,12.369,2.663,13.19,15.514,1.209,2.052,2.052,10.656,0.741,0.741,6.15522193908691,329,8,"S01005137",943,43.8,47,786,278,35,602,21.6,414,219,53,2011,"Perth & Kinross",8024,12,41,12,3,8,0,18,"NOC",21,29.2682926829268,7.31707317073171,19.5121951219512,0,43.9024390243902
"L_0551",266200,584260,"Loch Hill Wind Farm",11,2.3,25.3,"Refused/Abandoned","4455","25/09/2014","Dumfries and Galloway","Scotland","Scotland","13/12/2010",NA,NA,"Large",2010,"Before 2010",0,6.3,6.3,11.1,-4.10032288234799,55.1345743031143,31.064,22.405,1.872,3.534,74.661,4.979,37.628,0.47,44.22,68.646,18.334,4.979,20.273,24.438,6.368,12.631,6.366,4.604,23.08,2.22,2.22,4.7959189414978,240,8,"S01001068",867,47.5,50,766,277,36,548,21.5,395,279,71,2010,"Dumfries & Galloway",8008,12,47,18,14,3,2,10,"NOC",24,38.2978723404255,29.7872340425532,6.38297872340426,4.25531914893617,21.2765957446809
"L_0552",365388,835665,"Hill of Tillymorgan extension",1,2.3,2.3,"Refused/Abandoned","4319","29/10/2015","Grampian","Scotland","Scotland","26/06/2014",NA,NA,"Large",2014,"2010 Onwards",0,9.6,9.6,25,-2.57775191433964,57.4100411228373,31.046,49.603,3.065,1.422,181.015,2.943,36.816,0.114,124.837,31.284,33.695,2.943,1.935,8.478,30.358,17.271,24.824,7.015,11.909,1.317,1.317,4.41432857513428,194,9,"S01000453",584,42.6,45,482,112,23,382,14.4,225,171,76,2014,"Aberdeenshire",8002,12,68,14,2,12,12,28,"NOC",35,20.5882352941176,2.94117647058824,17.6470588235294,17.6470588235294,41.1764705882353
"L_0553",495490,392000,"Hemswell Cliff Wind Farm",10,2.5,25,"Refused/Abandoned","4458","05/10/2015","Lincolnshire","East Midlands","England","03/08/2012",NA,NA,"Large",2012,"2010 Onwards",0,4.6,2.6,23.9,-0.564731588423152,53.4161727951517,11.026,14.715,8.765,1.938,48.003,9.763,26.402,0.592,14.223,66.27,15.05,9.763,1.102,6.68,21.876,21.878,26.185,3.251,5.59,1.719,1.719,0.870689511299133,49,7,"E01026386",1373,38,40,1099,221,20,433,14.1,522,289,55,2012,"West Lindsey",2507,1,37,21,2,11,3,NA,"Con",19,56.7567567567568,5.40540540540541,29.7297297297297,8.10810810810811,NA
"L_0554",81406,864703,"Locheport wind turbines",2,0.9,1.8,"Refused/Abandoned","3922","06/11/2014","Western Isles","Scotland","Scotland","04/04/2013",NA,NA,"Large",2013,"2010 Onwards",0,3.3,2.7,2.7,-7.32948776329183,57.5596996871442,102.556,5.249,0.284,0.327,378.261,41.012,9.359,1.635,249.188,183.319,16.556,41.012,57.045,100.549,2.392,1.402,1.402,0.669,50.602,0.777,0.777,1.56332588195801,21,8,"S01002347",731,46.8,50,634,191,30,458,19.7,344,274,80,2013,"Comhairle Nan Eilean Siar",8032,12,31,0,3,0,21,7,"Ind",16,0,9.67741935483871,0,67.741935483871,22.5806451612903
"L_0555",249782,881552,"Glenmorie Wind Farm",34,4,134,"Refused/Abandoned","4372","15/03/2016","Highland","Scotland","Scotland","11/11/2011",NA,NA,"Large",2011,"2010 Onwards",0,11.5,9.7,9.7,-4.52911923154078,57.798312317496,23.523,12.003,13.352,14.723,268.563,12.36,23.681,4.093,169.264,65.257,11.859,12.36,15.499,13.534,19.224,8.107,9.117,8.107,18.474,7.602,7.602,6.65847206115723,544,8,"S01003938",605,40.4,44,491,152,31,411,17.3,250,179,72,2011,"Highland",8018,12,80,0,7,22,34,17,"NOC",41,0,8.75,27.5,42.5,21.25
"L_0556",382529,667205,"Howpark Farm",8,2.5,20,"Refused/Abandoned","6214","28/07/2017","Scottish Borders","Scotland","Scotland","23/08/2016",NA,NA,"Large",2016,"2010 Onwards",0,15.1,15.1,54.7,-2.28095677112937,55.8976476752422,31.785,25.197,1.563,5.383,18.151,7.103,30.913,0.341,64.45,34.385,8.455,7.103,1.656,1.895,19.019,2.935,2.929,1.608,11.249,1.744,1.744,2.68180775642395,207,9,"S01005491",836,45.2,50,723,188,26,547,14.3,370,254,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L_0557",436512,519274,"Newbiggin Wind Farm",3,2,6,"Refused/Abandoned","3801","28/11/2012","Durham","North East","England","28/02/2011",NA,NA,"Large",2011,"2010 Onwards",0,11.6,11.6,25.1,-1.43680687390097,54.5673797344132,5.494,30.667,5.229,5.603,20.715,0.296,8.872,1.046,7.745,19.581,14.06,0.301,2.858,4.24,12.661,14.058,12.66,2.862,4.223,1.628,1.628,0.291134595870972,53,7,"E01012366",2008,44.7,48,1718,583,34,593,27.7,860,669,78,2011,"Darlington",1322,11,53,14,34,5,0,NA,"Lab",27,26.4150943396226,64.1509433962264,9.43396226415094,0,NA
"L_0558",332425,546767,"Carwath Wind Farm",3,2.5,7.5,"Refused/Abandoned","4273","09/03/2015","Cumbria","North West","England","08/04/2013",NA,NA,"Large",2013,"2010 Onwards",0,1.2,1.2,2.2,-3.05296030872946,54.8111885857788,11.703,12.104,11.884,1.543,48.351,4.658,18.12,0.542,10.598,5.34,10.565,4.659,2.855,2.52,12.542,4.5,12.529,4.5,4.588,1.249,1.249,1.45254397392273,102,7,"E01019131",1940,46,48,1647,573,35,516,30.4,781,628,80,2013,"Allerdale",901,1,56,12,26,0,18,NA,"NOC",29,21.4285714285714,46.4285714285714,0,32.1428571428571,NA
"L_0559",304160,279920,"Fferm Wynt Llaithddu Cyf",29,2.3,66.7,"Refused/Abandoned","3991","14/09/2015","Powys","Wales","Wales","07/05/2008",NA,NA,"Large",2008,"Before 2010",0,7.5,7.5,7.5,-3.41034852523798,52.4088598894561,29.488,12.446,13.46,6.573,131.143,14.312,43.667,1.424,66.76,35.107,22.096,14.312,4.49,11.141,33.826,2.612,9.04,2.612,9.15,2.779,2.779,14.2796821594238,437,7,"W01000427",1411,44.7,48,1171,280,24,380,12.9,604,447,74,2008,"Powys",7017,13,73,9,4,15,45,0,"Ind",37,12.3287671232877,5.47945205479452,20.5479452054795,61.6438356164384,0
"L_0560",301710,713657,"Knowes Farm",9,0.85,7.7,"Refused/Abandoned","4569","08/01/2015","Tayside","Scotland","Scotland","26/05/2014",NA,NA,"Large",2014,"2010 Onwards",0,6.7,6,6,-3.59013530792023,56.3051078767106,26.302,24.753,3.782,0.328,111.352,8.726,27.81,0.725,11.25,31.667,15.087,8.728,3.727,2.902,6.038,8.553,6.039,3.183,5.944,0.345,0.345,2.09652185440063,77,6,"S01004997",958,42.1,45,770,285,37,603,33.7,398,247,62,2014,"Perth & Kinross",8024,12,41,10,4,5,4,18,"NOC",21,24.390243902439,9.75609756097561,12.1951219512195,9.75609756097561,43.9024390243902
"L_0561",503067,421294,"Saxby Wold (Brigg Road)",18,2.3,45,"Refused/Abandoned","3541","31/10/2011","Humberside","Yorkshire and Humber","England","01/06/2009",NA,NA,"Large",2009,"Before 2010",0,11.5,1.7,1.7,-0.44113076496832,53.6779562824805,11.876,22.002,0.544,0.042,36.461,2.223,8.134,0.109,10.503,62.297,1.898,2.227,0.871,1.246,1.476,1.949,1.481,1.481,0,0,3.499,1.04861187934875,19,7,"E01013257",1788,44.6,47,1504,404,27,522,22.8,746,649,87,2009,"North Lincolnshire",2024,11,43,18,22,1,2,NA,"Lab",22,41.8604651162791,51.1627906976744,2.32558139534884,4.65116279069767,NA
"L_0562",271639,908352,"Tressady Wind Farm",13,2.5,32.5,"Refused/Abandoned","4421","02/09/2014","Highland","Scotland","Scotland","22/07/2013",NA,NA,"Large",2013,"2010 Onwards",0,2.9,2.5,2.5,-4.1762069878791,58.0456538867854,53.468,17.166,4.501,14.122,280.792,4.845,51.169,0.695,189.192,79.289,11.735,4.845,11.746,5.061,8.216,8.209,2.069,2.069,13.449,1.715,1.715,1.23312389850616,190,8,"S01003965",576,49.6,53,497,143,29,336,16.1,289,211,73,2013,"Highland",8018,12,80,0,8,15,35,22,"NOC",41,0,10,18.75,43.75,27.5
"L_0563",308888,206171,"Cwmbargoed Disposal Point",1,1.5,1.5,"Refused/Abandoned","6301","31/03/2017","Merthyr Tydfil","Wales","Wales","09/01/2017",NA,NA,"Large",2017,"2010 Onwards",0,7.4,7.4,7.4,-3.32114212490349,51.746801888824,26.458,36.915,2.243,2.642,59.21,0.768,8.686,0.099,24.013,4.913,12.692,0.771,1.941,0.148,31.287,9.7,31.287,4.122,2.053,1.629,1.629,3.87772583961487,373,8,"W01001317",1599,42.8,44,1354,183,14,449,6.7,677,464,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L_0564",303800,596000,"Minnygap",15,2,30,"Refused/Abandoned","4521","25/09/2014","Dumfries and Galloway","Scotland","Scotland","13/06/2005",NA,NA,"Large",2005,"Before 2010",0,7,2.8,2.8,-3.51480219230208,55.2487680137826,36.576,23.583,8.468,5.088,80.93,7.991,36.234,0.928,6.44,60.2,26.357,7.991,3.594,6.83,14.565,16.982,14.57,4.553,9.9,4.238,4.238,5.79651927947998,293,8,"S01001072",898,41.8,44,752,185,25,604,11.9,373,180,48,2005,"Dumfries & Galloway",8008,12,47,11,14,5,12,5,"NOC",24,23.4042553191489,29.7872340425532,10.6382978723404,25.531914893617,10.6382978723404
"L_0565",528934,431197,"Monkwith Wind Farm (Resubmission)",3,2.3,6.9,"Refused/Abandoned","3512","06/12/2011","Humberside","Yorkshire and Humber","England","12/06/2009",NA,NA,"Large",2009,"Before 2010",0,2.8,2,2,-0.0456308644143984,53.7611791374439,7.591,27.028,5.856,0.084,17.413,1.737,23.037,0.021,31.247,61.181,20.515,1.737,11.578,13.122,11.787,12.111,11.787,2.73,5.22,0,0,0.291134595870972,16,7,"E01013078",1423,45.5,49,1208,308,25,405,28.6,594,485,82,2009,"East Riding Of Yorkshire",2021,11,67,47,3,12,5,NA,"Con",34,70.1492537313433,4.47761194029851,17.910447761194,7.46268656716418,NA
"L_0566",319938,368144,"Lygan Uchaf Farm Wind Turbine",1,1.3,1.3,"Refused/Abandoned","4398","07/05/2015","Clwyd","Wales","Wales","07/07/2014",NA,NA,"Large",2014,"2010 Onwards",0,3.9,3.9,39.7,-3.20010240169763,53.2043142707292,11.821,2.347,0.257,1.323,145.621,3.872,10.749,0.189,17.693,36.544,27.165,3.872,3.496,7.012,6.792,0.674,6.792,0.672,4.512,0.057,0.057,2.26983523368835,202,7,"W01000301",1785,43.2,46,1489,486,33,517,28.2,731,588,80,2014,"Flintshire",7011,13,70,8,31,7,23,1,"NOC",36,11.4285714285714,44.2857142857143,10,32.8571428571429,1.42857142857143
"L_0567",369234,657296,"Fallago Rig 2 (extension)",12,3.45,41,"Refused/Abandoned","4964","01/02/2017","Borders","Scotland","Scotland","29/01/2016",NA,NA,"Large",2016,"2010 Onwards",0,1.6,1.6,2.2,-2.49242547535056,55.8079506882655,16.061,21.922,8.161,3.036,28.595,8.005,20.566,0.021,52.836,29.474,24.543,8.005,10.897,13.842,7.772,0.041,7.771,1.67,9.339,0,0,1.6933206319809,205,6,"S01005475",950,40.7,43,769,270,35,603,28.5,382,245,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L_0568",357730,465992,"Claughton Moor (Re-Submission)",13,3,39,"Refused/Abandoned","3800","07/12/2012","Lancashire","North West","England","09/11/2010",NA,NA,"Large",2010,"Before 2010",0,6.4,6.4,9.4,-2.64769933364563,54.0880907610142,17.852,0,7.467,1.611,76.953,5.691,8.354,0.426,7.802,11.855,11.624,5.691,1.181,5.169,9.944,5.182,4.56,2.765,8.22,0.65,0.65,5.3433575630188,139,7,"E01025132",1488,45.1,48,1264,522,41,413,36.3,590,474,80,2010,"Lancaster",2307,1,60,11,13,5,31,NA,"NOC",31,18.3333333333333,21.6666666666667,8.33333333333333,51.6666666666667,NA
"L_0569",313774,191119,"Penyrheol Las Farm",2,0.5,1,"Refused/Abandoned","6343","01/06/2017","Caerphilly","Wales","Wales","23/03/2017",NA,NA,"Large",2017,"2010 Onwards",0,3.9,3.9,4.3,-3.24666566564666,51.6122729804607,23.972,34.087,1.728,1.794,46.492,2.056,11.364,0.734,8.198,18.471,20.13,2.06,4.982,0.959,15.919,6.919,15.919,1.717,1.742,0.959,0.959,1.77020907402039,326,7,"W01001366",1692,39.6,40,1380,308,22,527,17.5,697,580,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L_0570",383200,792000,"Meikle Carewe",14,1,14,"Refused/Abandoned","3573","09/10/2006","Grampian","Scotland","Scotland","20/03/2000",NA,NA,"Large",2000,"Before 2010",0,2.1,2.1,2.9,-2.27831374365479,57.0188181701338,19.792,48.541,2.612,2.434,135.197,0.724,20.29,1.101,98.762,31.862,27.889,0.731,3.708,6.262,15.493,2.934,9.711,2.934,5.633,1.267,1.267,2.34054327011108,244,9,"S01000300",759,39.4,43,609,202,33,529,31.8,279,219,78,2000,"Aberdeenshire",8002,12,68,7,0,28,10,23,"NOC",35,10.2941176470588,0,41.1764705882353,14.7058823529412,33.8235294117647
"L_0571",438458,256173,"Starbold Wind Farm",5,3,15,"Refused/Abandoned","4530","16/09/2014","Warwickshire","West Midlands","England","04/04/2012",NA,NA,"Large",2012,"2010 Onwards",0,3.2,1.5,1.5,-1.43869082378041,52.2024506070625,12.79,6.889,5.667,0.416,157.723,2.884,3.824,0.751,1.767,94.622,34.282,2.884,3.491,2.281,39.794,34.197,39.794,1.881,5.662,1.174,1.174,0.580484509468079,101,6,"E01031199",1476,43.3,46,1225,346,28,407,32.7,598,404,68,2012,"Stratford-on-Avon",3704,1,53,33,0,16,4,NA,"Con",27,62.2641509433962,0,30.188679245283,7.54716981132075,NA
"L_0572",283320,872675,"Nigg Hill",5,2,10,"Refused/Abandoned","3960","01/05/2013","Highland","Scotland","Scotland","24/01/2008",NA,NA,"Large",2008,"Before 2010",0,139.4,139.4,149.4,-3.96094540758179,57.7286216880748,20.362,9.261,6.851,2.249,243.741,12.263,15.744,1.177,151.992,42.166,22.404,12.263,6.024,4.956,2.638,3.892,2.64,1.333,4.193,1.061,1.061,2.67874550819397,152,10,"S01003934",1016,41.4,43,842,208,25,668,15.3,441,299,68,2008,"Highland",8018,12,80,0,7,21,35,17,"NOC",41,0,8.75,26.25,43.75,21.25
"L_0573",336257,701912,"Wester Durie Farm",1,2.3,2.3,"Refused/Abandoned","3353","06/11/2014","Fife","Scotland","Scotland","06/12/2013",NA,NA,"Large",2013,"2010 Onwards",0,11.3,11.3,22.7,-3.02908819714431,56.2055141800288,11.603,47.721,1.157,1.309,75.953,0.167,7.578,0.506,22.223,65.073,18.54,0.167,0.84,1.073,2.312,16.373,2.314,2.314,0.262,0.262,1.522,0.411097705364227,48,7,"S01002885",1271,37.4,39,1016,204,20,878,17.2,504,444,88,2013,"Fife",8016,12,78,3,35,10,4,26,"NOC",40,3.84615384615385,44.8717948717949,12.8205128205128,5.12820512820513,33.3333333333333
"L_0574",404112,835283,"Auchenten",3,0.8,2.4,"Refused/Abandoned","3616","07/04/2011","Grampian","Scotland","Scotland","05/11/2009",NA,NA,"Large",2009,"Before 2010",0,18.3,18.3,19.5,-1.93321079638029,57.4079179087658,27.026,79.563,1.978,5.821,177.767,2.836,21.172,0.73,145.014,65.459,6.048,2.836,0.528,26.544,4.402,4.408,4.399,2.638,8.58,0.478,0.478,0.580484509468079,58,8,"S01000445",1201,41.2,43,1002,278,28,823,20.3,516,414,80,2009,"Aberdeenshire",8002,12,68,13,0,25,8,22,"NOC",35,19.1176470588235,0,36.7647058823529,11.7647058823529,32.3529411764706
"L_0575",395137,834738,"Hillhead of Turnerhall",2,1.5,3,"Refused/Abandoned","3994","01/07/2015","Grampian","Scotland","Scotland","27/06/2013",NA,NA,"Large",2013,"2010 Onwards",0,2.9,2.9,3.3,-2.0825753120145,57.4030127056913,22.236,71.547,0.976,3.714,177.142,1.68,19.167,0.724,139.13,56.911,5.826,1.682,4.56,21.48,5.569,9.09,5.573,5.801,2.947,1.933,1.933,4.53643560409546,121,9,"S01000439",823,38.4,41,652,192,29,567,23.6,316,198,63,2013,"Aberdeenshire",8002,12,68,14,2,12,12,28,"NOC",35,20.5882352941176,2.94117647058824,17.6470588235294,17.6470588235294,41.1764705882353
"L_0576",322245,692552,"Little Raith Farm - extension",6,3,18,"Refused/Abandoned","4490","01/07/2015","Fife","Scotland","Scotland","18/07/2014",NA,NA,"Large",2014,"2010 Onwards",0,7.6,7.6,19.9,-3.25215878319387,56.1193544358254,6.994,48.775,2.742,1.908,83.341,0.486,5.813,0.567,8.692,58.514,8.264,0.491,1.193,2.385,6.068,21.244,6.073,0.86,1.841,1.643,1.643,3.89761900901794,117,8,"S01002783",1527,35.7,35,1171,205,18,1021,11.7,615,394,64,2014,"Fife",8016,12,78,3,35,10,4,26,"NOC",40,3.84615384615385,44.8717948717949,12.8205128205128,5.12820512820513,33.3333333333333
"L_0577",506221,450719,"Rotsea Wind Farm",3,2.3,6.9,"Refused/Abandoned","4243","02/12/2015","Humberside","Yorkshire and Humber","England","15/11/2013",NA,NA,"Large",2013,"2010 Onwards",0,1.4,1.4,5.1,-0.383261103800096,53.9416909154848,4.703,33.503,4.327,3.882,22.739,0.854,6.819,1.13,27.044,34.086,27.574,0.86,6.19,3.429,22.703,21.906,11.676,1.888,3.215,1.041,1.041,0.582254111766815,3,6,"E01012984",1679,44,46,1403,433,31,491,21.8,706,597,85,2013,"East Riding Of Yorkshire",2021,11,67,53,6,3,5,NA,"Con",34,79.1044776119403,8.95522388059701,4.47761194029851,7.46268656716418,NA
"L_0578",283725,872535,"Hill of Nigg",3,2.5,7.5,"Refused/Abandoned","3635","01/07/2015","Highland","Scotland","Scotland","13/01/2015",NA,NA,"Large",2015,"2010 Onwards",0,0,0,4.5,-3.9540814365862,57.7274699974776,20.331,9.352,7.038,2.65,243.427,12.642,15.718,1.369,151.787,41.845,22.582,12.642,6.4,5.323,3.059,3.879,3.061,0.914,4.504,1.437,1.437,7.38060569763184,154,10,"S01003934",1016,41.4,43,842,208,25,668,15.3,441,299,68,2015,"Highland",8018,12,80,0,8,15,36,21,"NOC",41,0,10,18.75,45,26.25
"L_0579",266794,584308,"Loch Hill Wind Farm (resubmission)",8,3.6,28.8,"Refused/Abandoned","5616","04/07/2017","Dumfries and Galloway","Scotland","Scotland","19/04/2016",NA,NA,"Large",2016,"2010 Onwards",0,0.7,0.7,3.7,-4.09103489484602,55.135165512686,30.673,22.657,1.665,3.901,74.477,5.339,37.591,1.016,43.782,68.25,18.929,5.339,19.88,23.847,6.629,13.226,6.628,4.906,22.852,1.809,1.809,3.08776140213013,287,8,"S01001068",867,47.5,50,766,277,36,548,21.5,395,279,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L_0580",319050,647944,"Hag Law",8,2.5,20,"Refused/Abandoned","4306","03/08/2016","Borders","Scotland","Scotland","08/07/2014",NA,NA,"Large",2014,"2010 Onwards",0,18.8,0.4,0.4,-3.29014961374497,55.7181318137209,24.888,5.326,2.057,2.139,79.348,5.63,13.982,1.942,22.579,65.35,28.715,5.63,5.26,19.834,8.152,1.835,8.157,5.458,8.587,1.703,1.703,12.3043813705444,430,8,"S01005459",934,41.1,44,749,282,38,615,28.3,383,242,63,2014,"Scottish Borders",8005,12,34,9,0,6,10,9,"NOC",18,26.4705882352941,0,17.6470588235294,29.4117647058824,26.4705882352941
"L_0581",387725,861054,"Ardlawhill Wood Wind Turbines - resubmission",2,0.5,1,"Refused/Abandoned","3362","05/12/2014","Grampian","Scotland","Scotland","16/07/2013",NA,NA,"Large",2013,"2010 Onwards",0,0.8,0.6,0.6,-2.20725798977788,57.639252418335,47.296,83.403,4.016,2.329,203.696,9.222,46.249,0.043,157.528,64.126,32.848,9.222,2.198,37.35,16.769,2.988,3.768,2.058,11.235,1.771,1.771,1.19678127765656,147,9,"S01000531",574,44.6,48,509,91,18,407,11.8,259,217,84,2013,"Aberdeenshire",8002,12,68,14,2,12,12,28,"NOC",35,20.5882352941176,2.94117647058824,17.6470588235294,17.6470588235294,41.1764705882353
"L_0582",341650,742250,"Frawney Wind Farm - 2nd resubmission",4,2.3,9.2,"Refused/Abandoned","4541","16/12/2014","Tayside","Scotland","Scotland","04/06/2014",NA,NA,"Large",2014,"2010 Onwards",0,1.6,1.6,7.8,-2.95116161604399,56.5685585450721,13.251,33.9,1.366,4.236,101.696,0.384,13.163,1.124,34.699,27.736,15.584,0.384,1.96,11.215,12.566,3.744,12.566,2.729,7.738,1.987,1.987,4.92545318603516,231,9,"S01000632",539,43.4,45,463,110,24,369,16.5,233,135,58,2014,"Angus",8003,12,29,4,1,1,8,15,"SNP",15,13.7931034482759,3.44827586206897,3.44827586206897,27.5862068965517,51.7241379310345
"L_0583",247942,648393,"Glenouther Renewable Energy Park",12,2.5,30,"Refused/Abandoned","5693","31/05/2017","East Ayrshire","Scotland","Scotland","10/08/2015",NA,NA,"Large",2015,"2010 Onwards",0,5,0.6,0.6,-4.42144582223523,55.7050661789132,17.288,35.666,1.482,1.653,141.085,3.027,20.261,1.861,1.211,34.097,24.195,3.027,5.988,6.34,21.227,11.762,15.843,4.236,5.525,2.013,2.013,1.16438806056976,210,8,"S01001420",1185,36.5,39,906,350,39,805,34.7,412,363,88,2015,"East Ayrshire",8010,12,32,2,14,0,1,15,"NOC",17,6.25,43.75,0,3.125,46.875
"L_0584",289269,662272,"Shotts wind farm",6,2,18,"Refused/Abandoned","4002","01/06/2015","Strathclyde","Scotland","Scotland","07/02/2013",NA,NA,"Large",2013,"2010 Onwards",0,1.5,0,0,-3.76981735677287,55.8409147307653,19.389,32.643,4.832,1,108.667,0.691,18.37,1.369,2.199,46.49,5.521,0.691,3.739,1.401,19.932,1.46,11.875,1.46,2.008,1.438,1.438,2.60064077377319,246,8,"S01004718",889,42,43,739,96,13,580,5.9,396,217,55,2013,"North Lanarkshire",8023,12,70,0,41,0,3,26,"Lab",36,0,58.5714285714286,0,4.28571428571429,37.1428571428571
"L_0585",479056,349071,"Fox Covert Wind Farm",5,2,10,"Refused/Abandoned","4556","27/06/2016","Nottinghamshire","East Midlands","England","04/07/2013",NA,NA,"Large",2013,"2010 Onwards",0,4.5,3.9,3.9,-0.822560993016908,53.0330886624907,4.892,50.693,5.529,3.356,86.405,0.395,4.892,0.686,27.454,50.07,12.404,0.406,2.821,4.472,41.038,24.527,41.015,9.178,3.022,1.422,1.422,0.649392008781433,16,6,"E01033394",1278,46.9,50,1085,284,26,363,23.4,561,460,82,2013,"Newark & Sherwood",3006,1,46,22,15,3,6,NA,"NOC",24,47.8260869565217,32.6086956521739,6.52173913043478,13.0434782608696,NA
"L_0586",223583,95997,"Big Field Wind Farm",11,2.3,25.3,"Refused/Abandoned","4545","28/07/2017","Cornwall","South West","England","06/03/2014",NA,NA,"Large",2014,"2010 Onwards",0,2.2,2.2,3.9,-4.5014791209275,50.7367222373234,13.258,3.884,8.888,3.634,3.884,1.077,16.66,0.185,69.871,27.962,12.988,1.078,3.756,12.703,70.645,6.347,34.798,0.176,9.372,0.674,0.674,1.29861724376678,148,7,"E01018974",2570,45.2,48,2164,416,19,676,16.1,1007,751,75,2014,"Cornwall",827,11,123,30,8,37,48,NA,"NOC",62,24.390243902439,6.50406504065041,30.0813008130081,39.0243902439024,NA
