"","Ref_ID","Turbine_ID","X.coordinate","Y.coordinate","Site.Name","No..of.Turbines","Turbine.Capacity..MW.","Capacity","Status.Summary","Record.Last.Updated..dd.mm.yyyy.","County","Region","Country","Planning.Application.Submitted","Under.Construction","Operational","Size","year","yearCategory","Planning_Status_Summary","NearestTurbineBuilt","NearestTurbinePlanned","NearestTurbineRejected","lon","lat","Airports","AONB","ARoads","BRoads","HCoast","HVpowerline","MilitarySites","MinRoads","Motorways","NationalParks","NNR","Powerlines","PrimaryRoads","Railway","RAMSAR","SACS","SPA","SSSI","UrbanLarge","UrbanRegions","UrbanSmall","Slope","UKElevation","WindSpeed45","CensusMerged","AgeTotal","AgeMean","AgeMedian","QualTotal","QualLevel4","QualPercL4","SocGrdTot","SocGrdAB","TenureTotal","TenureOwned","PercOwn","Year","Authority","Code","Type","Council_si","Con","Lab","LD","Other","SNP_PC","Control","Majority","Con_share","Lab_share","LD_share","Oth_share","SNP_PC_sha","Planning_Status_Code","Airports_Trans","AONB_Trans","ARoads_Trans","BRoads_Trans","HCoast_Trans","HVpowerline_Trans","MilitarySites_Trans","MinRoads_Trans","Motorways_Trans","NationalParks_Trans","NNR_Trans","Powerlines_Trans","PrimaryRoads_Trans","Railway_Trans","RAMSAR_Trans","SACS_Trans","SPA_Trans","SSSI_Trans","UrbanLarge_Trans","UrbanRegions_Trans","UrbanSmall_Trans"
"150","2789","L_0079",324756,960627,"Land North-West Of Seater Farm",3,0.9,2.7,"Refused/Abandoned","03/08/2016","Highland","Scotland","Scotland","22/07/2015",NA,NA,"Large",2015,"2010 Onwards",0,47.3,47.3,79.3,-3.29373249125516,58.5272354050894,90.046,34.708,8.368,1.17,311.744,5.559,86.345,0.021,238.417,125.374,20.244,5.676,5.766,2.068,4.186,4.193,4.193,4.193,11.228,1.103,1.103,1.56677412986755,50,8,"S01003989",913,42.4,46,733,160,22,557,12.7,384,273,71,2015,"Highland",8018,12,80,0,8,15,36,21,"NOC",41,0,10,18.75,45,26.25,0,30,30,8.368,1.17,30,5.559,30,0.021,30,30,20.244,5.676,5.766,2.068,4.186,4.193,4.193,4.193,11.228,1.103,1.103
"151","2790","L_0980",512878,428734,"Green Port Hull Wind Turbine",1,3,3,"Refused/Abandoned","25/05/2012","Humberside","Yorkshire and Humber","England","14/12/2011",NA,NA,"Large",2011,"2010 Onwards",0,5.6,5.6,12.9,-0.289961493150038,53.7427734428298,17.664,24.293,2.198,3.617,28.828,2.443,6.875,0.637,19.374,57.055,11.928,3.456,0.514,0.883,0.197,0.199,0.2,0.2,0.287,0.287,2.998,2.26859068870544,4,7,"E01012848",1828,37,35,1673,184,11,550,6,631,302,48,2011,"Kingston Upon Hull",2022,11,59,2,34,22,1,NA,"Lab",30,3.38983050847458,57.6271186440678,37.2881355932203,1.69491525423729,0,0,17.664,24.293,2.198,3.617,28.828,2.443,6.875,0.637,19.374,30,11.928,3.456,0.514,0.883,0.197,0.199,0.2,0.2,0.287,0.287,2.998
"152","2791","L_0981",523848,421320,"Far Marsh Farm",3,2.5,7.5,"Refused/Abandoned","20/09/2012","Humberside","Yorkshire and Humber","England","03/01/2012",NA,NA,"Large",2012,"2010 Onwards",0,11,2.9,2.9,-0.126683357922638,53.6736839395208,11.392,16.127,3.865,6.71,15.99,7.838,19.408,1.133,21.406,67.73,18.903,7.838,7.58,6.376,1.991,1.991,1.991,1.991,6.137,3.464,3.464,0,1,7,"E01013081",1485,45.2,49,1288,302,23,454,21.1,651,476,73,2012,"East Riding Of Yorkshire",2021,11,67,53,6,3,5,NA,"Con",34,79.1044776119403,8.95522388059701,4.47761194029851,7.46268656716418,0,0,11.392,16.127,3.865,6.71,15.99,7.838,19.408,1.133,21.406,30,18.903,7.838,7.58,6.376,1.991,1.991,1.991,1.991,6.137,3.464,3.464
"153","2792","L_0203",287869,657078,"Damside Wind Farm",8,2.5,20,"Refused/Abandoned","16/05/2013","Strathclyde","Scotland","Scotland","20/07/2012",NA,NA,"Large",2012,"2010 Onwards",0,8.4,0,0,-3.79001808587871,55.7939462030764,22.991,30.09,5.604,1.857,109.96,0.991,21.999,1.569,6.91,48.309,9.14,1.555,1.638,2.736,23.644,3.942,15.838,3.942,2.02,1.91,1.91,2.26859068870544,244,8,"S01004599",959,35.2,37,723,165,23,627,19.8,356,244,69,2012,"North Lanarkshire",8023,12,70,0,41,0,3,26,"Lab",36,0,58.5714285714286,0,4.28571428571429,37.1428571428571,0,22.991,30,5.604,1.857,30,0.991,21.999,1.569,6.91,30,9.14,1.555,1.638,2.736,23.644,3.942,15.838,3.942,2.02,1.91,1.91
"154","2796","L_1484",261293,903916,"Lairg Wind Farm",3,2.5,7.5,"Approved","19/04/2012","Highland","Scotland","Scotland","05/09/2006",NA,"01/01/2012","Large",2006,"Before 2010",1,5.6,5.6,6.5,-4.34870023305341,58.0027297150503,46.42,11.822,1.851,3.496,281.712,1.854,45.654,1.001,187.176,78.989,16.929,1.904,16.62,1.542,6.591,6.6,0.159,0.159,21.117,1.76,1.76,8.55653095245361,286,8,"S01003966",1009,46.7,51,855,193,23,591,13.5,471,323,69,2006,"Highland",8018,12,80,0,8,10,56,6,"Ind",41,0,10,12.5,70,7.5,1,30,11.822,1.851,3.496,30,1.854,30,1.001,30,30,16.929,1.904,16.62,1.542,6.591,6.6,0.159,0.159,21.117,1.76,1.76
"155","2800","L_0205",269168,685499,"Carron Valley (Cairnoch Hill) Wind Farm",15,3,45,"Refused/Abandoned","04/09/2013","Central","Scotland","Scotland","08/08/2012",NA,NA,"Large",2012,"2010 Onwards",0,5.5,3,3,-4.10185443551365,56.044429838114,10.74,21.811,7.659,0.573,131.685,6.815,13.42,1.003,10.942,16.657,12.577,6.816,9.596,10.015,17.49,3.086,14.719,3.086,7.052,4.979,4.979,7.05716419219971,347,8,"S01006078",1442,38.5,39,1146,406,35,944,26.2,580,428,74,2012,"Stirling",8028,12,22,4,8,0,1,9,"NOC",12,18.1818181818182,36.3636363636364,0,4.54545454545455,40.9090909090909,0,10.74,21.811,7.659,0.573,30,6.815,13.42,1.003,10.942,16.657,12.577,6.816,9.596,10.015,17.49,3.086,14.719,3.086,7.052,4.979,4.979
"156","2801","L_0863",356003,757613,"Balnacake Farm",3,0.4,1.2,"Refused/Abandoned","08/04/2013","Tayside","Scotland","Scotland","30/08/2012",NA,NA,"Large",2012,"2010 Onwards",0,6.5,4.2,4.2,-2.72023891259961,56.7081324902863,33.445,32.1,2.586,0.399,108.47,0.867,14.617,1.311,55.453,20.284,17.669,0.871,1.986,5,8.751,0.889,8.79,3.947,3.978,1.048,1.048,1.04861187934875,106,7,"S01000677",877,41.7,43,738,132,18,574,11.3,439,141,32,2012,"Angus",8003,12,29,4,1,1,8,15,"SNP",15,13.7931034482759,3.44827586206897,3.44827586206897,27.5862068965517,51.7241379310345,0,30,30,2.586,0.399,30,0.867,14.617,1.311,30,20.284,17.669,0.871,1.986,5,8.751,0.889,8.79,3.947,3.978,1.048,1.048
"157","2802","L_0207",316373,934062,"Upper Smerral Wind Cluster",4,0.8,3.2,"Refused/Abandoned","27/09/2012","Highland","Scotland","Scotland","27/08/2010",NA,NA,"Large",2010,"Before 2010",0,10,3.3,3.3,-3.42794494941536,58.2871934698579,63.528,52.925,21.731,17.868,288.253,0.314,63.528,0.339,211.442,97.947,18.58,0.358,2.581,18.546,1.956,1.957,1.957,1.957,24.384,0.781,0.781,0.918059587478638,185,9,"S01003969",762,50.5,53,697,143,21,464,11.6,376,261,69,2010,"Highland",8018,12,80,0,7,22,34,17,"NOC",41,0,8.75,27.5,42.5,21.25,0,30,30,21.731,17.868,30,0.314,30,0.339,30,30,18.58,0.358,2.581,18.546,1.956,1.957,1.957,1.957,24.384,0.781,0.781
"158","2804","L_1246",323460,179215,"G24 Innovations Turbine",1,2.3,2.3,"Approved","03/08/2011","South Glamorgan","Wales","Wales","26/09/2007",NA,"12/07/2011","Large",2007,"Before 2010",1,0,0,47.3,-3.10421548214165,51.506661860515,19.997,23.134,2.125,0.282,41.414,0.27,5.334,0.032,2.835,22.538,9.721,0.271,2.793,0.17,1.242,1.241,1.241,0,0.672,0.672,0.691,0.582254111766815,6,6,"W01001885",2017,31.3,31,1451,402,28,682,22.9,786,541,69,2007,"Cardiff",7007,13,75,12,27,33,0,3,"NOC",38,16,36,44,0,4,1,19.997,23.134,2.125,0.282,30,0.27,5.334,0.032,2.835,22.538,9.721,0.271,2.793,0.17,1.242,1.241,1.241,0,0.672,0.672,0.691
"159","2805","L_0209",529350,220930,"High Elms Lane Turbine",1,2,2,"Refused/Abandoned","21/03/2012","Hertfordshire","Eastern","England","05/07/2011",NA,NA,"Large",2011,"2010 Onwards",0,10.7,10.7,27,-0.122557131093682,51.8719524718329,9.26,14.872,2.287,4.28,101.776,7.408,14.729,0.163,5.478,90.375,13.291,7.409,0.866,1.056,11.081,12.859,11.081,2.348,2.736,1.234,1.234,0.822153091430664,86,6,"E01023508",1472,40.4,43,1185,401,34,430,34,578,412,71,2011,"East Hertfordshire",1903,1,50,46,0,2,2,NA,"Con",26,92,0,4,4,0,0,9.26,14.872,2.287,4.28,30,7.408,14.729,0.163,5.478,30,13.291,7.409,0.866,1.056,11.081,12.859,11.081,2.348,2.736,1.234,1.234
"160","2809","L_0210",178563,59625,"Treworgans Wind Turbine",1,2,2,"Refused/Abandoned","23/07/2012","Cornwall","South West","England","03/03/2010",NA,NA,"Large",2010,"Before 2010",0,22.5,2.4,2.4,-5.11693005045843,50.3946981746329,9.192,6.833,2.665,5.032,6.886,8.755,2.148,0.475,117.834,69.331,15.138,8.755,2.392,3.654,94.561,1.966,37.746,0.077,2.455,0.492,0.492,1.23312389850616,35,7,"E01018832",1327,44.9,48,1113,318,29,374,19.5,553,465,84,2010,"Cornwall",827,11,123,49,0,39,35,NA,"NOC",62,39.8373983739837,0,31.7073170731707,28.4552845528455,0,0,9.192,6.833,2.665,5.032,6.886,8.755,2.148,0.475,30,30,15.138,8.755,2.392,3.654,30,1.966,30,0.077,2.455,0.492,0.492
"161","2810","L_0908",217199,657010,"Ballochmartin Farm Turbine",1,2.3,2.3,"Refused/Abandoned","25/08/2011","Strathclyde","Scotland","Scotland","10/06/2011",NA,NA,"Large",2011,"2010 Onwards",0,0,0,5.1,-4.91581048589171,55.7717762357913,30.494,18.023,4.191,0.356,161.569,4.77,8.818,0.162,28.301,23.54,38.605,4.77,4.107,3.843,23.575,18.223,8.499,0.909,1.37,1.37,3.819,6.49713754653931,89,7,"S01004508",698,48.7,52,595,142,24,387,19.6,355,262,74,2011,"North Ayrshire",8022,12,30,3,12,2,5,8,"NOC",16,10,40,6.66666666666667,16.6666666666667,26.6666666666667,0,30,18.023,4.191,0.356,30,4.77,8.818,0.162,28.301,23.54,30,4.77,4.107,3.843,23.575,18.223,8.499,0.909,1.37,1.37,3.819
"162","2819","L_0212",372235,757220,"Glaxo Smith Kline Wind Turbine",2,2.5,5,"Refused/Abandoned","27/09/2012","Tayside","Scotland","Scotland","14/12/2011",NA,NA,"Large",2011,"2010 Onwards",0,74.1,74.1,80,-2.45508295754314,56.7058528061699,43.323,45.978,1.579,0.663,102.889,6.232,16.798,0.243,68.529,31.771,5.149,6.246,1.062,1.248,1.237,5.831,1.236,1,0,0,0.546,0.411097705364227,6,8,"S01000680",967,41.8,42,805,135,17,635,7.9,498,207,42,2011,"Angus",8003,12,29,5,2,3,6,13,"NOC",15,17.2413793103448,6.89655172413793,10.3448275862069,20.6896551724138,44.8275862068966,0,30,30,1.579,0.663,30,6.232,16.798,0.243,30,30,5.149,6.246,1.062,1.248,1.237,5.831,1.236,1,0,0,0.546
"163","2821","L_0043",535485,293292,"Greenvale AP Wind Turbine",1,2,2,"Refused/Abandoned","15/08/2012","Cambridgeshire","Eastern","England","18/07/2011",NA,NA,"Large",2011,"2010 Onwards",0,5.1,4.8,4.8,-0.00458966039737816,52.5206712769744,7.162,39.567,5.604,2.216,60.943,1.603,17.076,0.223,19.405,88.52,14.126,1.603,5.314,3.795,6.854,6.856,6.856,6.856,4.611,2.666,2.666,0.411097705364227,0,6,"E01018060",1846,38.4,40,1494,291,19,603,14.9,753,574,76,2011,"Fenland",503,1,40,34,0,2,4,NA,"Con",21,85,0,5,10,0,0,7.162,30,5.604,2.216,30,1.603,17.076,0.223,19.405,30,14.126,1.603,5.314,3.795,6.854,6.856,6.856,6.856,4.611,2.666,2.666
"164","2822","L_1195",361543,863513,"Mornflake Oats Wind Turbine",1,2.3,2.3,"Approved","31/01/2012","Grampian","Scotland","Scotland","05/08/2008",NA,"18/01/2012","Large",2008,"Before 2010",1,0,0,59.4,-2.64615807890557,57.6598588140098,39.724,70.805,1.202,0.982,209.103,0.349,39.724,0.179,149.311,48.67,49.931,0.616,0.981,17.51,26.389,5.909,18.303,2.103,6.487,1.786,1.786,1.19999921321869,81,8,"S01000536",494,42,43,394,70,18,297,11.4,203,120,59,2008,"Aberdeenshire",8002,12,68,14,0,24,8,22,"NOC",35,20.5882352941176,0,35.2941176470588,11.7647058823529,32.3529411764706,1,30,30,1.202,0.982,30,0.349,30,0.179,30,30,30,0.616,0.981,17.51,26.389,5.909,18.303,2.103,6.487,1.786,1.786
"165","2826","L_0215",343890,552215,"Newlands Farm 2",2,2.3,4.6,"Refused/Abandoned","02/08/2012","Cumbria","North West","England","15/07/2011",NA,NA,"Large",2011,"2010 Onwards",0,7.5,6.3,6.3,-2.87565510961143,54.8615574493705,8.59,9.986,0.344,0.329,60.696,0.532,16.059,0.432,0.099,15.62,15.015,0.532,3.785,1.012,12.846,3.046,10.987,2.431,0.951,0.951,1.014,2.99256944656372,66,6,"E01019213",2737,41.8,43,2255,639,28,858,23.5,1155,931,81,2011,"Carlisle",903,1,52,22,24,4,2,NA,"NOC",27,42.3076923076923,46.1538461538462,7.69230769230769,3.84615384615385,0,0,8.59,9.986,0.344,0.329,30,0.532,16.059,0.432,0.099,15.62,15.015,0.532,3.785,1.012,12.846,3.046,10.987,2.431,0.951,0.951,1.014
"166","2827","L_0995",341665,741770,"Frawney Wind Farm",5,2,10,"Refused/Abandoned","26/07/2013","Tayside","Scotland","Scotland","14/06/2012",NA,NA,"Large",2012,"2010 Onwards",0,4,1.3,1.3,-2.95080935387806,56.5642487587893,12.797,33.957,1.009,4.517,101.289,0.374,12.8,1.009,34.436,28.176,15.132,0.375,1.647,10.736,12.157,4.125,12.157,2.278,7.783,1.977,1.977,3.08776140213013,212,9,"S01000632",539,43.4,45,463,110,24,369,16.5,233,135,58,2012,"Angus",8003,12,29,4,1,1,8,15,"SNP",15,13.7931034482759,3.44827586206897,3.44827586206897,27.5862068965517,51.7241379310345,0,12.797,30,1.009,4.517,30,0.374,12.8,1.009,30,28.176,15.132,0.375,1.647,10.736,12.157,4.125,12.157,2.278,7.783,1.977,1.977
"167","2828","L_0217",334844,706448,"Clatto Farm Turbines",3,2,6,"Refused/Abandoned","07/12/2012","Fife","Scotland","Scotland","19/05/2010",NA,NA,"Large",2010,"Before 2010",0,0.9,0.9,9.7,-3.05297779209115,56.2460686729251,11.955,43.385,2.661,2.993,79.805,0.415,8.464,0.606,20.074,60.326,18.309,0.423,5.527,4.362,6.685,13.164,6.683,3.131,3.091,1.992,1.992,0.873343646526337,226,9,"S01002965",895,42.8,46,734,270,37,558,33.9,377,280,74,2010,"Fife",8016,12,78,5,24,21,5,23,"NOC",40,6.41025641025641,30.7692307692308,26.9230769230769,6.41025641025641,29.4871794871795,0,11.955,30,2.661,2.993,30,0.415,8.464,0.606,20.074,30,18.309,0.423,5.527,4.362,6.685,13.164,6.683,3.131,3.091,1.992,1.992
"168","2839","L_1376",382413,782503,"Clochnahill Wind Farm",4,1.3,5.2,"Approved","26/02/2013","Grampian","Scotland","Scotland","27/07/2006",NA,"20/01/2012","Large",2006,"Before 2010",1,78.8,78.8,80,-2.29060917590908,56.9334757876599,29.214,49.447,4.259,6.023,125.857,0.222,29.017,0.531,91.7,33.204,18.577,0.222,0.355,2.504,24.635,8.36,5.435,2.665,4.487,1.585,1.585,2.87531709671021,139,9,"S01000284",1266,35.5,38,946,406,43,850,37.5,452,374,83,2006,"Aberdeenshire",8002,12,68,11,0,28,11,18,"NOC",35,16.1764705882353,0,41.1764705882353,16.1764705882353,26.4705882352941,1,29.214,30,4.259,6.023,30,0.222,29.017,0.531,30,30,18.577,0.222,0.355,2.504,24.635,8.36,5.435,2.665,4.487,1.585,1.585
"169","2840","L_0915",325500,760500,"Macritch Hill Wind Farm",18,3,59.4,"Refused/Abandoned","29/04/2016","Tayside","Scotland","Scotland","14/01/2015",NA,NA,"Large",2015,"2010 Onwards",0,59.7,38.5,38.5,-3.21919729341412,56.7301865128121,32.782,13.118,11.865,2,125.883,9.455,31.369,0.129,40.187,5.939,13.452,9.455,11.213,26.847,5.188,6.196,5.25,5.25,13.633,1.757,1.757,6.12889862060547,301,7,"S01000708",565,44.4,47,466,173,37,347,30.8,240,158,66,2015,"Angus",8003,12,29,4,1,1,8,15,"SNP",15,13.7931034482759,3.44827586206897,3.44827586206897,27.5862068965517,51.7241379310345,0,30,13.118,11.865,2,30,9.455,30,0.129,30,5.939,13.452,9.455,11.213,26.847,5.188,6.196,5.25,5.25,13.633,1.757,1.757
"170","2848","L_0222",334322,404502,"Lower Alt Wind Farm",12,3.5,42,"Refused/Abandoned","04/04/2017","Lancashire","North West","England","14/12/2015",NA,NA,"Large",2015,"2010 Onwards",0,3.2,3.2,5.4,-2.99235911856791,53.533047678899,23.079,32.21,2.295,1.647,113.989,1.053,4.413,1.474,5.219,62.806,5.681,1.053,2.456,4.252,4.751,4.724,4.834,3.579,2.175,1.913,1.913,0.649392008781433,5,7,"E01025474",1126,44.3,47,954,231,24,313,19.8,458,324,71,2015,"West Lancashire",2313,1,54,23,30,0,1,NA,"Lab",28,42.5925925925926,55.5555555555556,0,1.85185185185185,0,0,23.079,30,2.295,1.647,30,1.053,4.413,1.474,5.219,30,5.681,1.053,2.456,4.252,4.751,4.724,4.834,3.579,2.175,1.913,1.913
"171","2856","L_0742",375701,781631,"Droop Hill Wind Farm",3,1.3,3.9,"Refused/Abandoned","04/07/2013","Grampian","Scotland","Scotland","30/08/2006",NA,NA,"Large",2006,"Before 2010",0,0.5,0.5,1,-2.40081212888471,56.9253373681994,32.087,43.304,8.421,3.315,126.007,1.299,33.078,0.33,86.152,26.802,16.611,2.023,3.253,2.986,22.77,9.22,11.776,9.429,10.69,1.279,1.279,4.7959189414978,201,8,"S01000285",719,40.3,43,580,201,35,485,26.8,278,227,82,2006,"Aberdeenshire",8002,12,68,11,0,28,11,18,"NOC",35,16.1764705882353,0,41.1764705882353,16.1764705882353,26.4705882352941,0,30,30,8.421,3.315,30,1.299,30,0.33,30,26.802,16.611,2.023,3.253,2.986,22.77,9.22,11.776,9.429,10.69,1.279,1.279
"172","2858","L_1055",225226,566406,"Gass Wind Farm",9,2.3,20.7,"Approved","27/06/2017","Dumfries and Galloway","Scotland","Scotland","25/11/2014",NA,NA,"Large",2014,"2010 Onwards",1,1.1,1.1,2.8,-4.73138029036346,54.9615563283069,18.314,29.977,10.005,7.239,85.989,6.176,24.54,1.693,78.727,93.607,23.399,6.178,6.537,8.317,11.77,0.199,9.204,2.517,15.075,4.323,4.323,1.64396774768829,132,7,"S01000980",677,46.4,50,586,98,17,426,11.7,325,208,64,2014,"Dumfries & Galloway",8008,12,47,14,15,1,7,10,"NOC",24,29.7872340425532,31.9148936170213,2.12765957446809,14.8936170212766,21.2765957446809,1,18.314,29.977,10.005,7.239,30,6.176,24.54,1.693,30,30,23.399,6.178,6.537,8.317,11.77,0.199,9.204,2.517,15.075,4.323,4.323
"173","2859","L_1031",134850,842440,"Glen Ullinish Wind Farm",14,3,42,"Approved","16/03/2016","Highland","Scotland","Scotland","28/10/2014",NA,NA,"Large",2014,"2010 Onwards",1,2.3,2.3,8.9,-6.41493643485482,57.3948239803108,45.074,18.103,3.438,3.288,321.532,2.631,33.792,1.949,199.742,125.432,37.774,2.631,10.866,42.784,47.454,11.781,11.852,1.82,12.25,3.548,3.548,8.25281429290771,80,7,"S01003871",771,49.1,54,684,230,34,470,19.8,361,288,80,2014,"Highland",8018,12,80,0,8,15,36,21,"NOC",41,0,10,18.75,45,26.25,1,30,18.103,3.438,3.288,30,2.631,30,1.949,30,30,30,2.631,10.866,30,30,11.781,11.852,1.82,12.25,3.548,3.548
"174","2860","L_0226",281033,713188,"Strathallan Wind Farm",9,2.3,20.7,"Refused/Abandoned","28/07/2017","Perth and Kinross","Scotland","Scotland","12/10/2015",NA,NA,"Large",2015,"2010 Onwards",0,6.8,4.7,4.7,-3.92390654176206,56.2961568443196,35.668,8.571,3.789,0.531,129.418,3.552,19.686,0.896,14.363,13.903,20.874,3.554,6.582,5.995,5.505,5.742,5.506,5.506,8.466,1.29,1.29,4.96065855026245,322,9,"S01004991",659,42.6,44,533,214,40,396,27.3,279,201,72,2015,"Perth & Kinross",8024,12,41,10,4,5,4,18,"NOC",21,24.390243902439,9.75609756097561,12.1951219512195,9.75609756097561,43.9024390243902,0,30,8.571,3.789,0.531,30,3.552,19.686,0.896,14.363,13.903,20.874,3.554,6.582,5.995,5.505,5.742,5.506,5.506,8.466,1.29,1.29
"175","2862","L_0802",327365,1020270,"Skeabrae Wind Energy Project",3,0.5,1.5,"Refused/Abandoned","03/10/2013","Orkney Islands","Scotland","Scotland","15/08/2012",NA,NA,"Large",2012,"2010 Onwards",0,6.2,6.2,7.4,-3.2683384093532,59.06318342377,149.746,3.562,0.801,0.828,369.473,54.466,100.809,0.721,298.103,184.843,69.308,54.466,52.788,55.09,42.569,3.37,4.193,1.448,9.771,0.494,0.494,0.291134595870972,17,8,"S01004966",1056,42.1,45,851,226,27,642,14.3,436,369,85,2012,"Orkney Islands",8030,12,21,0,0,0,21,0,"Ind",11,0,0,0,100,0,0,30,3.562,0.801,0.828,30,30,30,0.721,30,30,30,30,30,30,30,3.37,4.193,1.448,9.771,0.494,0.494
"176","2865","L_0844",355965,709247,"Troywood Wind Turbine",1,2.3,2.3,"Refused/Abandoned","08/10/2013","Fife","Scotland","Scotland",NA,NA,NA,"Large",2013,"2010 Onwards",0,27.4,27.4,36.2,-2.71266386041172,56.2736447373084,13.557,58.163,4.134,0.324,66.6,19.281,13.557,0.96,41,63.699,12.97,19.281,7.408,15.707,5.569,9.642,5.585,1.218,5.106,1.474,1.474,0.822153091430664,96,9,"S01002964",638,47.8,51,564,265,47,413,32.2,334,189,57,2013,"Fife",8016,12,78,3,35,10,4,26,"NOC",40,3.84615384615385,44.8717948717949,12.8205128205128,5.12820512820513,33.3333333333333,0,13.557,30,4.134,0.324,30,19.281,13.557,0.96,30,30,12.97,19.281,7.408,15.707,5.569,9.642,5.585,1.218,5.106,1.474,1.474
"177","2867","L_1170",383502,778054,"St John Hill",3,2.5,7.7,"Approved","16/08/2013","Grampian","Scotland","Scotland","10/07/2008",NA,"07/03/2013","Large",2008,"Before 2010",1,5.4,0,0,-2.27242377581835,56.8935496730489,33.395,51.854,6.792,3.748,121.309,3.005,32.745,0.009,89.687,35.267,14.977,3.006,1.543,5.139,22.836,11.02,3.465,4.464,7.769,1.147,1.147,1.77020907402039,96,8,"S01000284",1266,35.5,38,946,406,43,850,37.5,452,374,83,2008,"Aberdeenshire",8002,12,68,14,0,24,8,22,"NOC",35,20.5882352941176,0,35.2941176470588,11.7647058823529,32.3529411764706,1,30,30,6.792,3.748,30,3.005,30,0.009,30,30,14.977,3.006,1.543,5.139,22.836,11.02,3.465,4.464,7.769,1.147,1.147
"178","2873","L_1099",291676,281370,"Bryn Blaen Wind Farm",6,2.5,15,"Approved","16/05/2017","Powys","Wales","Wales","04/12/2014",NA,NA,"Large",2014,"2010 Onwards",1,2.8,2.8,5.2,-3.59427034351353,52.4195589065444,37.378,24.526,16.061,3.969,131.107,10.873,33.086,0.102,77.514,26.279,13.863,10.873,1.536,15.28,24.817,1.856,5.969,1.853,3.81,1.366,1.366,6.7775411605835,339,7,"W01000429",2294,44.8,49,1914,544,28,614,20.7,951,786,83,2014,"Powys",7017,13,73,9,6,9,49,0,"Ind",37,12.3287671232877,8.21917808219178,12.3287671232877,67.1232876712329,0,1,30,24.526,16.061,3.969,30,10.873,30,0.102,30,26.279,13.863,10.873,1.536,15.28,24.817,1.856,5.969,1.853,3.81,1.366,1.366
"179","2874","L_0231",364407,408553,"Chadwick Wind Turbines",3,1.5,4.5,"Refused/Abandoned","24/09/2012","Greater Manchester","North West","England","06/02/2012",NA,NA,"Large",2012,"2010 Onwards",0,0.5,0.5,28.5,-2.5389585618599,53.5723639333413,14.58,28.902,0.351,0.559,123.926,4.195,11.999,0.445,0.05,36.121,23.781,4.195,0.317,0.533,22.387,11.392,22.388,1.465,0.579,0.579,4.8,1.56677412986755,124,7,"E01004775",1512,46.4,48,1285,447,35,426,32.2,614,541,88,2012,"Bolton",4801,5,60,16,41,3,0,NA,"Lab",31,26.6666666666667,68.3333333333333,5,0,0,0,14.58,28.902,0.351,0.559,30,4.195,11.999,0.445,0.05,30,23.781,4.195,0.317,0.533,22.387,11.392,22.388,1.465,0.579,0.579,4.8
"180","2875","L_1268",543872,299171,"MARCH SEWAGE TREATMENT WORKS - WIND TURBINE",1,2,2,"Approved","29/04/2013","Cambridgeshire","Eastern","England","18/07/2007","25/06/2012","01/09/2012","Large",2007,"Before 2010",1,0.4,0.4,0.5,0.12147829456759,52.5713389195033,9.205,29.93,4.838,1.448,51.485,3.965,25.096,0.283,29.043,79.338,24.142,3.966,3.839,1.741,5.382,5.382,5.386,5.386,1.636,1.636,3.522,0.411097705364227,2,6,"E01018084",2036,44.1,45,1713,233,14,575,14.4,904,714,79,2007,"Fenland",503,1,40,39,0,0,1,NA,"Con",21,97.5,0,0,2.5,0,1,9.205,29.93,4.838,1.448,30,3.965,25.096,0.283,29.043,30,24.142,3.966,3.839,1.741,5.382,5.382,5.386,5.386,1.636,1.636,3.522
"181","2876","L_0233",274994,864619,"Cromarty Wind Farm",3,0.8,2.4,"Refused/Abandoned","03/07/2013","Highland","Scotland","Scotland","22/05/2012",NA,NA,"Large",2012,"2010 Onwards",0,8.4,8.4,8.7,-4.09646851920611,57.6540683712449,11.936,18.075,0.621,0.97,240.809,7.181,7.448,0.539,145.734,37.574,25.168,7.181,7.621,5.841,3.94,2.998,1.765,2.281,5.302,0.354,0.354,4.78951120376587,113,8,"S01003917",906,43.5,46,752,254,34,584,23.8,399,262,66,2012,"Highland",8018,12,80,0,8,15,35,22,"NOC",41,0,10,18.75,43.75,27.5,0,11.936,18.075,0.621,0.97,30,7.181,7.448,0.539,30,30,25.168,7.181,7.621,5.841,3.94,2.998,1.765,2.281,5.302,0.354,0.354
"182","2877","L_0234",351022,808117,"Burnside Wind Cluster (Second Resubmission)",3,2.3,6.9,"Refused/Abandoned","26/09/2012","Grampian","Scotland","Scotland","18/06/2012",NA,NA,"Large",2012,"2010 Onwards",0,17.5,11.6,11.6,-2.8113799585065,57.1612840026528,36.552,20.044,5.227,2.099,157.671,1.24,18.912,1.084,93.821,7.363,7.424,1.241,8.816,10.454,9.758,2.342,9.758,7.424,9.13,1.87,1.87,11.8274879455566,386,9,"S01000364",955,41.8,45,780,278,36,637,26.1,372,274,74,2012,"Aberdeenshire",8002,12,68,14,2,12,12,28,"NOC",35,20.5882352941176,2.94117647058824,17.6470588235294,17.6470588235294,41.1764705882353,0,30,20.044,5.227,2.099,30,1.24,18.912,1.084,30,7.363,7.424,1.241,8.816,10.454,9.758,2.342,9.758,7.424,9.13,1.87,1.87
